"Timestamp","career","salary","nation","country","background","years","bioinformatics","position","papers","author","like","dislike","happy","tools","applications","future","question","languages"
"7/17/2008 20:13:03","industry",75000,"north america","north america","bio",9.5,"Sequence analysis, Gene expression, Databases and Ontologies","Masters / PhD / Entry Level",1,0,"The work you do day-to-day, Your relationship with your manager/boss, Your relationship with your collegues","Flexibility of hours and holidays",8,"NA","NA",5,"NA","Perl, R, VB.Net/ASP.Net"
"7/17/2008 23:55:01","NA",72000,"europe","europe","bio",6,"Genome analysis, Sequence analysis, Phylogenetics, Structural Bioinformatics, Databases and Ontologies","Post Doc / Research Scientist",1,1,"The work you do day-to-day, The pay, Flexibility of hours and holidays","The area of bioinformatics you work in, Your relationship with your manager/boss",8,"NA","NA",30,"struggling!","Perl, Ruby"
"7/18/2008 8:41:14","academia",240,"asia","asia","NA",0,"Data and Text Mining","Post Doc / Research Scientist",0,0,"The area of bioinformatics you work in, The pay, The aims of the faculty/company you work for",,10,"NA","NA","NA","NA","Perl, C/C++"
"7/18/2008 11:05:56","academia",1500,"europe","europe","bio",2,"Phylogenetics, Genetics and population analysis","Post Doc / Research Scientist",8,6,"The area of bioinformatics you work in, Writing papers, Flexibility of hours and holidays","Your achievements so far in your career, The pay, The aims of the faculty/company you work for",8,"r, arlequin, structure, phylip","NA","NA","NA","R"
"7/18/2008 11:07:51","academia",334369,"europe","asia","bio",6,"Sequence analysis","Post Doc / Research Scientist",7,5,"Your achievements so far in your career, Writing papers, Your relationship with your collegues","The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss",5,"paup, mega, sequence software analysis, primerdesign, a bunch of on-line prediction softwares","NA","NA","the main field present in every branch of biological sciences","Perl, C/C++"
"7/18/2008 12:21:24","academia",78000,"europe","europe","other",8,"Genome analysis, Sequence analysis","Senior Post doc / Senior Scientist",25,5,"The area of bioinformatics you work in, The work you do day-to-day, Flexibility of hours and holidays",,7,"staden, emboss, meme","googlescholar, ensebml",5,"there always will be a gap between wet-lab scientists and software to make sense out of the data.","Python, R"
"7/18/2008 13:02:27","academia",57000,"europe","europe","cs",6,"Systems Biology","Post Doc / Research Scientist",5,4,"The area of bioinformatics you work in, Your achievements so far in your career, Your relationship with your collegues, Flexibility of hours and holidays","Writing papers",9,"copasi, netbuilder'","google","NA","NA","Java, Python"
"7/18/2008 14:13:38","academia",48000,"asia","north america","bio",3.5,"Sequence analysis, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in","Your achievements so far in your career, The pay",8,"NA","NA",15,"NA","Perl"
"7/18/2008 16:22:19","academia",28000,"europe","europe","other",5,"Genome analysis, Gene expression","Masters / PhD / Entry Level",9,2,"The work you do day-to-day, Flexibility of hours and holidays","Your achievements so far in your career, The pay",7,"pubmed","google docs, blogger",10,"NA","Python, R"
"7/18/2008 22:52:06","NA",,"latin america","NA","NA","NA",,"Masters / PhD / Entry Level","NA","NA",,,"NA","NA","NA","NA","NA",
"7/18/2008 23:07:14","academia",21000,"north america","north america","bio/cs",1,"Sequence analysis","Masters / PhD / Entry Level",0,0,"Your relationship with your collegues, Flexibility of hours and holidays","The work you do day-to-day, Your achievements so far in your career, Your relationship with your manager/boss",4,"those at virology.ca, namely vocs, vgo, base-by-base, japafi","same as above (available off the website)","NA","hopefully bioinformatics will be better understood by the next wave of wet lab scientists and become household in every lab as a resource for formulating hypothesis and supporting wet lab findings.","Perl, Java, C/C++, bash"
"7/19/2008 1:11:36","academia",50000,"europe","north america","bio","NA",,"Post Doc / Research Scientist",5,2,"The work you do day-to-day, Flexibility of hours and holidays","Your achievements so far in your career, The pay",8,"excel","google",30,"3d genomic reconstruction","Python"
"7/19/2008 8:09:12","academia",41500,"north america","north america","bio",4,"Genome analysis, Phylogenetics","Post Doc / Research Scientist",7,7,"The area of bioinformatics you work in, The work you do day-to-day, Your achievements so far in your career",,9,"blast, phylip","google docs, connotea",35,"NA","Perl, C/C++"
"7/19/2008 16:48:24","academia",21000,"europe","europe","bio",7,"Genetics and population analysis","PI / Group Leader / Team Leader",9,2,"The work you do day-to-day, Flexibility of hours and holidays","Your achievements so far in your career",8,"NA","NA",30,"NA","Perl"
"7/19/2008 17:35:22","NA",10000,"asia","asia","NA",7,"Gene expression, Data and Text Mining","Post Doc / Research Scientist",7,4,"The work you do day-to-day, The aims of the faculty/company you work for","The area of bioinformatics you work in, The pay, The aims of the faculty/company you work for",5,"tree view","ncbi",7,"news","Perl, Java, R, Matlab"
"7/20/2008 19:46:10","NA",0,"asia","europe","bio",3,"Genome analysis, Sequence analysis, Phylogenetics","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, Your achievements so far in your career, The aims of the faculty/company you work for","The pay",5,"arb, latex, silva, dnabaser, rasmol, swiss-pdbviewer, cn3d","unifrac, genomenet bioinformatics online tools, silva, ncbi blast...","NA","as a student in bioinformatics for these years, i realize there are big differences between colleges in bioinformatics's education. it is changing fast, new tools, new ideas are coming up day by day. so the definition of bioinformatics is changing in the same time. it is not a complete science as others, since bioinformatics on the cross road of math, cs and biology or else. i'll say it will be mature in 10 years, bioinformatics peoples will be important point in sience.","Perl, Java, R, Matlab"
"7/20/2008 20:30:04","academia",32000,"europe","europe","bio",3,"Systems Biology","Masters / PhD / Entry Level",1,1,"The work you do day-to-day, Your relationship with your collegues, Flexibility of hours and holidays","Your relationship with your manager/boss, The pay",5,"blast, clustal, biopython, tcoffee, pymol, tmalign","uniprot, yeastgenome.org, http://www.broad.mit.edu/regev/orthogroups/, google docs, blogger, google scholar, pubmed, citeulike, google reader, gmail, biogrid.org",3,"more mature","Python"
"7/20/2008 22:14:22","academia",15000,"europe","europe","bio",5,"Genetics and population analysis","Masters / PhD / Entry Level",9,1,"The area of bioinformatics you work in, Your relationship with your collegues, Flexibility of hours and holidays","The pay, The aims of the faculty/company you work for",9,"ncbi, ensembl, online pcr.","facebook, twitter",30,"better regarded. every genetics department (even in hospitals) will need to have at least one bioinformatician at hand.","Perl"
"7/21/2008 1:19:57","academia",50000,"north america","north america","chem",5,"Data and Text Mining, Databases and Ontologies","Post Doc / Research Scientist",13,7,"The area of bioinformatics you work in, The aims of the faculty/company you work for, Flexibility of hours and holidays",,7,"protege","google","NA","NA","Java"
"7/21/2008 2:36:35","government",5000,"asia","asia","bio",1,"Genome analysis, Sequence analysis","Masters / PhD / Entry Level",2,0,"The area of bioinformatics you work in, Flexibility of hours and holidays","Writing papers",10,"clustalw,autosnp,blast,gcg,dock,molegro,autodock","google reader,facebook,wordpress",20,"being an interdesciplinary science,it will help in progress in knowledge generation in areas of genetics,genomics,molecular biology etc.the huge data generated by current high throughput technologies needs  perfect management methods.so in coming years there will be exponential rise in application used for bioinformatics analysis and interpretations.","Perl, Python, R, Matlab"
"7/21/2008 5:24:34","academia",30000,"north america","north america","cs",2,"Genome analysis, Phylogenetics, Databases and Ontologies","Masters / PhD / Entry Level",1,0,"The area of bioinformatics you work in, Your achievements so far in your career, Flexibility of hours and holidays","Your relationship with your manager/boss",9,"mr. bayes, paml, clustalw, phylip, phyml, paup","wordpress, twitter, photoshop, illustrator, flickr","NA","the field is becoming more mainstream, as evidenced by the emergence of ""bioinformatics"" departments in universities and colleges.","Perl, Python, Ruby, C/C++, R"
"7/21/2008 8:53:11","industry",57600,"europe","europe","bio",1,"Genome analysis, Data and Text Mining, Databases and Ontologies","Masters / PhD / Entry Level",0,0,"The area of bioinformatics you work in, Your relationship with your manager/boss, The pay",,8,"apache,tomcat","egroupware",10,"NA","Perl, Java"
"7/21/2008 8:54:05","industry",38000,"europe","europe","bio",8,"Structural Bioinformatics, Data and Text Mining","Senior Post doc / Senior Scientist",3,2,"The area of bioinformatics you work in, The work you do day-to-day, Your relationship with your manager/boss","Your achievements so far in your career, Writing papers, The pay",5,"NA","NA",2,"nowhere","Perl, Java, C/C++"
"7/21/2008 8:54:54","industry",63470,"europe","europe","bio",6,"Genome analysis, Gene expression, Genetics and population analysis","Post Doc / Research Scientist",6,3,"The area of bioinformatics you work in, The work you do day-to-day, The aims of the faculty/company you work for, Flexibility of hours and holidays","Writing papers, The pay",9,"NA","NA","NA","NA","Perl, C/C++, R"
